userid,dept,date,total_hours_charged,direct_hours,non_direct_hours,overtime_hours,is_holiday
EMP065,Management,2023-07-19,6.08,4.99,1.09,0.0,False
EMP020,Maintenance,2023-07-19,7.29,4.41,1.42,1.46,False
EMP026,Logistics,2023-07-19,6.87,4.74,2.13,0.0,False
EMP052,Logistics,2023-07-19,5.38,4.39,0.99,0.0,False
EMP054,Quality,2023-07-19,6.21,4.55,1.66,0.0,False
EMP005,Management,2023-07-19,7.36,5.97,0.93,0.46,False
EMP004,Management,2023-07-19,6.27,4.72,1.56,0.0,False
EMP070,Assembly,2023-07-19,6.71,4.1,2.61,0.0,False
EMP028,Management,2023-07-19,5.87,3.75,2.12,0.0,False
EMP018,Assembly,2023-07-19,6.96,5.46,1.5,0.0,False
EMP034,Maintenance,2023-07-19,6.43,4.15,2.28,0.0,False
EMP014,Quality,2023-07-19,6.06,4.2,1.87,0.0,False
EMP023,Quality,2023-07-19,5.63,3.65,1.98,0.0,False
EMP056,Quality,2023-07-19,6.14,3.67,2.36,0.12,False
EMP027,Maintenance,2023-07-19,5.82,4.71,1.11,0.0,False
EMP067,Management,2023-07-19,6.65,5.54,1.11,0.0,False
EMP031,Management,2023-07-19,5.89,4.33,1.56,0.0,False
EMP022,Management,2023-07-19,6.78,4.7,0.87,1.2,False
EMP060,Management,2023-07-19,5.79,3.99,1.8,0.0,False
EMP055,Logistics,2023-07-20,6.64,4.43,1.12,1.09,False
EMP030,Assembly,2023-07-20,5.61,4.33,1.28,0.0,False
EMP063,Logistics,2023-07-20,6.78,4.34,1.28,1.16,False
EMP042,Assembly,2023-07-20,6.85,4.51,1.06,1.28,False
EMP004,Maintenance,2023-07-20,5.48,3.75,1.73,0.0,False
EMP060,Quality,2023-07-20,6.2,4.2,1.2,0.81,False
EMP016,Maintenance,2023-07-20,5.51,4.01,1.5,0.0,False
EMP066,Logistics,2023-07-20,6.44,4.2,2.24,0.0,False
EMP049,Management,2023-07-20,5.53,3.41,2.11,0.0,False
EMP043,Maintenance,2023-07-20,5.77,4.56,1.21,0.0,False
EMP024,Assembly,2023-07-20,6.19,4.44,1.74,0.0,False
EMP040,Quality,2023-07-20,6.71,5.61,1.1,0.0,False
EMP037,Management,2023-07-20,5.48,4.0,1.49,0.0,False
EMP059,Management,2023-07-20,6.48,3.92,2.56,0.0,False
EMP001,Logistics,2023-07-20,6.64,4.89,1.74,0.0,False
EMP058,Maintenance,2023-07-20,6.23,5.17,1.06,0.0,False
EMP022,Maintenance,2023-07-20,6.05,4.36,1.68,0.0,False
EMP034,Maintenance,2023-07-20,5.9,4.73,1.16,0.0,False
EMP020,Management,2023-07-20,6.67,4.97,1.7,0.0,False
EMP018,Assembly,2023-07-20,5.95,4.16,1.65,0.14,False
EMP015,Logistics,2023-07-20,6.84,5.98,0.86,0.0,False
EMP051,Assembly,2023-07-20,7.72,3.8,2.38,1.54,False
EMP010,Quality,2023-07-20,5.86,4.49,1.37,0.0,False
EMP064,Quality,2023-07-20,6.68,5.9,0.77,0.0,False
EMP002,Assembly,2023-07-20,6.05,3.67,2.38,0.0,False
EMP029,Assembly,2023-07-20,8.46,4.99,1.91,1.56,False
EMP057,Maintenance,2023-07-20,6.58,5.11,1.47,0.0,False
EMP062,Management,2023-07-20,7.6,4.73,1.45,1.43,False
EMP039,Logistics,2023-07-20,5.97,4.4,1.57,0.0,False
EMP012,Assembly,2023-07-20,6.73,5.29,1.44,0.0,False
EMP011,Management,2023-07-20,6.12,4.47,1.65,0.0,False
EMP044,Logistics,2023-07-20,6.99,5.96,1.03,0.0,False
EMP065,Maintenance,2023-07-20,6.39,5.3,0.89,0.2,False
EMP021,Logistics,2023-07-20,7.17,3.78,1.96,1.44,False
EMP036,Logistics,2023-07-20,6.85,4.51,2.34,0.0,False
EMP061,Logistics,2023-07-20,5.84,4.33,1.51,0.0,False
EMP038,Quality,2023-07-20,5.61,3.63,1.97,0.0,False
EMP006,Management,2023-07-20,6.9,5.72,1.09,0.09,False
EMP045,Logistics,2023-07-20,5.85,3.96,1.89,0.0,False
EMP026,Management,2023-07-20,6.04,4.63,1.34,0.07,False
EMP067,Maintenance,2023-07-20,5.88,4.31,1.57,0.0,False
EMP008,Assembly,2023-07-20,5.61,4.7,0.92,0.0,False
EMP054,Logistics,2023-07-20,5.39,3.58,1.81,0.0,False
EMP048,Management,2023-07-20,6.6,4.57,2.03,0.0,False
EMP003,Quality,2023-07-20,6.65,4.4,2.25,0.0,False
EMP017,Management,2023-07-20,5.96,3.57,2.38,0.0,False
EMP005,Maintenance,2023-07-20,6.21,4.06,2.16,0.0,False
EMP027,Maintenance,2023-07-20,6.04,3.99,2.05,0.0,False
EMP056,Logistics,2023-07-20,6.94,4.36,2.58,0.0,False
EMP007,Assembly,2023-07-20,5.5,4.13,1.37,0.0,False
EMP035,Assembly,2023-07-20,6.75,4.12,2.63,0.0,False
EMP053,Logistics,2023-07-20,6.91,5.24,1.67,0.0,False
EMP013,Management,2023-07-20,5.39,4.09,1.3,0.0,False
EMP050,Assembly,2023-07-20,6.37,5.54,0.84,0.0,False
EMP031,Logistics,2023-07-20,6.04,4.8,1.24,0.0,False
EMP041,Quality,2023-07-20,5.41,3.77,1.65,0.0,False
EMP033,Quality,2023-07-20,6.12,3.7,2.42,0.0,False
EMP070,Assembly,2023-07-20,5.91,4.7,1.21,0.0,False
EMP069,Maintenance,2023-07-20,5.4,4.86,0.55,0.0,False
EMP046,Assembly,2023-07-20,5.32,4.14,1.19,0.0,False
EMP028,Logistics,2023-07-21,6.97,6.23,0.74,0.0,False
EMP024,Maintenance,2023-07-21,5.85,3.73,2.12,0.0,False
EMP011,Assembly,2023-07-21,6.49,4.17,1.3,1.01,False
EMP033,Quality,2023-07-21,6.94,6.05,0.89,0.0,False
EMP054,Maintenance,2023-07-21,7.51,3.74,2.31,1.45,False
EMP034,Logistics,2023-07-21,6.86,3.56,1.79,1.5,False
EMP021,Maintenance,2023-07-21,5.54,3.61,1.93,0.0,False
EMP023,Management,2023-07-21,5.89,3.7,1.71,0.48,False
EMP051,Logistics,2023-07-21,6.75,4.82,1.93,0.0,False
EMP017,Management,2023-07-21,6.15,4.11,2.04,0.0,False
EMP047,Assembly,2023-07-21,5.95,4.32,1.63,0.0,False
EMP066,Management,2023-07-21,7.24,3.89,1.67,1.68,False
EMP043,Logistics,2023-07-21,6.35,4.72,1.64,0.0,False
EMP067,Management,2023-07-21,6.6,4.78,1.82,0.0,False
EMP035,Logistics,2023-07-21,6.37,4.22,2.16,0.0,False
EMP022,Management,2023-07-21,6.11,5.46,0.64,0.0,False
EMP042,Logistics,2023-07-21,5.61,4.68,0.93,0.0,False
EMP059,Management,2023-07-21,6.78,4.93,1.85,0.0,False
EMP007,Management,2023-07-21,5.32,4.4,0.92,0.0,False
EMP019,Management,2023-07-21,6.51,4.51,2.01,0.0,False
EMP046,Maintenance,2023-07-21,6.61,5.17,1.44,0.0,False
EMP003,Management,2023-07-21,6.09,4.1,1.99,0.0,False
EMP053,Management,2023-07-21,5.58,3.78,1.8,0.0,False
EMP060,Logistics,2023-07-21,7.44,5.04,1.96,0.44,False
EMP030,Quality,2023-07-21,5.85,4.66,1.01,0.18,False
EMP039,Logistics,2023-07-21,7.15,5.54,0.99,0.62,False
EMP055,Quality,2023-07-21,6.32,4.39,1.93,0.0,False
EMP004,Assembly,2023-07-21,6.54,5.75,0.79,0.0,False
EMP008,Management,2023-07-21,5.81,3.97,1.84,0.0,False
EMP070,Logistics,2023-07-21,6.6,4.19,2.41,0.0,False
EMP063,Quality,2023-07-21,6.23,3.96,2.27,0.0,False
EMP065,Quality,2023-07-21,6.09,3.78,2.31,0.0,False
EMP002,Management,2023-07-21,6.87,5.14,1.73,0.0,False
EMP068,Management,2023-07-21,7.08,5.87,1.15,0.05,False
EMP056,Maintenance,2023-07-21,5.38,4.05,1.33,0.0,False
EMP050,Assembly,2023-07-21,6.36,4.21,2.16,0.0,False
EMP014,Logistics,2023-07-21,6.49,4.75,1.74,0.0,False
EMP010,Quality,2023-07-21,6.99,4.59,2.39,0.0,False
EMP049,Management,2023-07-21,5.59,5.0,0.59,0.0,False
EMP038,Quality,2023-07-21,6.84,5.89,0.95,0.0,False
EMP041,Management,2023-07-21,5.31,3.68,1.63,0.0,False
EMP005,Assembly,2023-07-21,6.84,4.36,2.43,0.04,False
EMP037,Maintenance,2023-07-21,7.48,4.62,1.5,1.36,False
EMP026,Assembly,2023-07-21,5.99,5.19,0.8,0.0,False
EMP001,Logistics,2023-07-21,6.98,4.29,2.68,0.0,False
EMP069,Assembly,2023-07-21,5.43,3.8,1.52,0.11,False
EMP006,Assembly,2023-07-21,6.38,5.26,0.85,0.26,False
EMP029,Maintenance,2023-07-21,6.84,4.54,2.3,0.0,False
EMP020,Logistics,2023-07-21,6.46,4.68,1.78,0.0,False
EMP027,Quality,2023-07-21,7.82,5.94,0.84,1.04,False
EMP052,Assembly,2023-07-21,6.78,3.91,1.59,1.28,False
EMP032,Assembly,2023-07-21,5.76,4.28,1.48,0.0,False
EMP018,Management,2023-07-21,6.76,4.29,1.73,0.74,False
EMP057,Quality,2023-07-21,6.34,4.51,1.48,0.35,False
EMP013,Maintenance,2023-07-21,5.74,5.14,0.6,0.0,False
EMP064,Management,2023-07-21,6.2,3.85,2.35,0.0,False
EMP012,Assembly,2023-07-21,6.86,4.51,2.34,0.0,False
EMP016,Quality,2023-07-21,6.13,4.95,1.18,0.0,False
EMP045,Logistics,2023-07-21,6.64,5.62,1.01,0.0,False
EMP031,Maintenance,2023-07-21,6.55,4.7,1.85,0.0,False
EMP061,Assembly,2023-07-21,6.56,4.71,1.86,0.0,False
EMP002,Assembly,2023-07-22,7.86,4.95,2.02,0.9,False
EMP043,Assembly,2023-07-22,6.49,4.18,2.31,0.0,False
EMP033,Maintenance,2023-07-22,6.4,4.94,1.46,0.0,False
EMP006,Management,2023-07-22,6.85,5.61,1.24,0.0,False
EMP040,Quality,2023-07-22,6.78,5.87,0.91,0.0,False
EMP045,Management,2023-07-22,5.57,4.68,0.89,0.0,False
EMP050,Management,2023-07-22,6.92,5.39,1.52,0.0,False
EMP058,Assembly,2023-07-22,5.94,4.77,1.17,0.0,False
EMP046,Quality,2023-07-22,6.56,3.98,2.58,0.0,False
EMP042,Quality,2023-07-22,6.24,5.45,0.79,0.0,False
EMP048,Maintenance,2023-07-22,5.81,3.97,1.84,0.0,False
EMP026,Assembly,2023-07-22,8.03,5.57,0.93,1.53,False
EMP057,Management,2023-07-22,5.91,3.54,2.16,0.21,False
EMP003,Quality,2023-07-22,8.39,4.72,2.02,1.66,False
EMP021,Maintenance,2023-07-22,6.92,5.03,1.88,0.0,False
EMP037,Assembly,2023-07-22,5.35,4.09,1.26,0.0,False
EMP067,Management,2023-07-22,6.88,4.7,2.18,0.0,False
EMP031,Quality,2023-07-22,6.34,4.36,1.97,0.0,False
EMP070,Logistics,2023-07-22,5.41,4.41,1.0,0.0,False
EMP034,Maintenance,2023-07-22,8.16,4.55,2.47,1.14,False
EMP059,Maintenance,2023-07-22,6.28,5.62,0.66,0.0,False
EMP056,Assembly,2023-07-22,6.48,5.39,1.08,0.0,False
EMP036,Assembly,2023-07-22,6.72,3.52,1.98,1.22,False
EMP024,Assembly,2023-07-22,6.35,4.53,1.82,0.0,False
EMP005,Quality,2023-07-22,7.44,5.66,1.3,0.48,False
EMP029,Logistics,2023-07-22,6.82,3.98,2.53,0.31,False
EMP030,Logistics,2023-07-22,7.37,4.34,2.46,0.57,False
EMP010,Assembly,2023-07-22,6.7,4.06,2.14,0.5,False
EMP051,Assembly,2023-07-22,6.94,5.83,1.11,0.0,False
EMP053,Management,2023-07-22,6.53,5.11,1.02,0.4,False
EMP055,Maintenance,2023-07-22,5.46,3.41,2.05,0.0,False
EMP014,Maintenance,2023-07-22,7.89,6.22,0.73,0.94,False
EMP015,Quality,2023-07-22,6.34,5.64,0.7,0.0,False
EMP008,Logistics,2023-07-22,7.66,5.36,1.65,0.65,False
EMP061,Maintenance,2023-07-22,5.66,4.81,0.84,0.0,False
EMP035,Quality,2023-07-22,8.11,5.17,1.37,1.57,False
EMP065,Assembly,2023-07-22,6.17,5.52,0.63,0.02,False
EMP009,Assembly,2023-07-22,5.39,3.25,2.15,0.0,False
EMP062,Quality,2023-07-22,5.82,4.91,0.91,0.0,False
EMP054,Assembly,2023-07-22,6.2,5.28,0.92,0.0,False
EMP004,Logistics,2023-07-22,6.54,5.78,0.76,0.0,False
EMP017,Assembly,2023-07-22,6.05,3.81,2.24,0.0,False
EMP019,Logistics,2023-07-22,6.74,4.19,2.55,0.0,False
EMP038,Management,2023-07-22,5.66,3.72,1.94,0.0,False
EMP011,Logistics,2023-07-22,6.97,4.72,0.7,1.56,False
EMP007,Assembly,2023-07-22,6.76,5.19,1.57,0.0,False
EMP052,Logistics,2023-07-22,5.99,4.75,1.24,0.0,False
EMP039,Assembly,2023-07-22,6.27,5.18,1.08,0.0,False
EMP041,Management,2023-07-22,5.87,4.63,0.72,0.52,False
EMP049,Quality,2023-07-22,8.0,5.19,1.58,1.21,False
EMP044,Management,2023-07-22,5.54,4.15,1.38,0.0,False
EMP012,Quality,2023-07-22,5.61,3.55,2.06,0.0,False
EMP066,Logistics,2023-07-22,5.51,3.64,1.87,0.0,False
EMP068,Logistics,2023-07-22,7.0,5.97,1.04,0.0,False
EMP047,Management,2023-07-22,7.9,5.16,1.34,1.41,False
EMP069,Maintenance,2023-07-22,7.23,5.67,0.94,0.62,False
EMP064,Management,2023-07-22,5.55,3.34,2.21,0.0,False
EMP016,Assembly,2023-07-22,6.24,5.39,0.84,0.0,False
EMP023,Management,2023-07-22,6.38,3.65,1.94,0.78,False
EMP063,Assembly,2023-07-22,6.54,5.38,1.16,0.0,False
EMP027,Quality,2023-07-22,7.27,4.67,1.23,1.36,False
EMP043,Logistics,2023-07-23,5.91,4.26,1.18,0.48,False
EMP067,Maintenance,2023-07-23,5.79,4.08,1.71,0.0,False
EMP059,Quality,2023-07-23,6.82,4.14,2.68,0.0,False
EMP036,Assembly,2023-07-23,6.58,5.88,0.7,0.0,False
EMP007,Assembly,2023-07-23,6.25,5.41,0.84,0.0,False
EMP045,Quality,2023-07-23,5.82,3.56,2.25,0.0,False
EMP022,Management,2023-07-23,5.47,3.86,1.61,0.0,False
EMP002,Quality,2023-07-23,5.61,4.64,0.98,0.0,False
EMP068,Maintenance,2023-07-23,8.05,4.91,1.7,1.44,False
EMP053,Management,2023-07-23,6.86,5.21,1.58,0.07,False
EMP006,Management,2023-07-23,5.58,3.92,1.65,0.0,False
EMP070,Assembly,2023-07-23,8.1,5.48,1.21,1.4,False
EMP018,Assembly,2023-07-23,5.38,4.36,1.01,0.0,False
EMP008,Logistics,2023-07-23,6.02,3.98,2.04,0.0,False
EMP042,Maintenance,2023-07-23,5.68,4.19,1.49,0.0,False
EMP020,Quality,2023-07-23,5.4,4.14,1.26,0.0,False
EMP069,Maintenance,2023-07-23,6.36,3.83,2.26,0.27,False
EMP031,Quality,2023-07-23,6.5,5.3,1.21,0.0,False
EMP048,Assembly,2023-07-23,6.15,5.19,0.96,0.0,False
EMP013,Assembly,2023-07-23,6.3,4.68,1.62,0.0,False
EMP041,Logistics,2023-07-23,5.83,4.59,0.84,0.4,False
EMP054,Logistics,2023-07-23,6.61,5.51,1.1,0.0,False
EMP049,Assembly,2023-07-23,6.33,5.29,1.04,0.0,False
EMP015,Quality,2023-07-23,7.86,5.64,1.09,1.14,False
EMP037,Assembly,2023-07-23,6.72,4.58,2.04,0.1,False
EMP033,Logistics,2023-07-23,5.99,4.1,1.89,0.0,False
EMP012,Logistics,2023-07-23,5.39,4.04,1.35,0.0,False
EMP025,Assembly,2023-07-23,6.88,4.69,2.19,0.0,False
EMP017,Logistics,2023-07-23,5.5,3.53,1.97,0.0,False
EMP028,Logistics,2023-07-23,6.31,4.93,1.38,0.0,False
EMP026,Logistics,2023-07-23,5.86,4.46,1.4,0.0,False
EMP035,Management,2023-07-23,5.6,4.9,0.7,0.0,False
EMP004,Maintenance,2023-07-23,6.58,5.68,0.9,0.0,False
EMP051,Quality,2023-07-23,5.61,3.67,1.94,0.0,False
EMP065,Quality,2023-07-23,6.1,4.07,2.02,0.0,False
EMP016,Management,2023-07-23,6.93,5.59,1.34,0.0,False
EMP044,Assembly,2023-07-23,6.51,4.3,2.21,0.0,False
EMP046,Assembly,2023-07-23,5.52,3.61,1.91,0.0,False
EMP066,Quality,2023-07-23,7.77,5.35,1.24,1.18,False
EMP029,Maintenance,2023-07-23,5.37,3.79,1.58,0.0,False
EMP011,Management,2023-07-23,6.45,3.95,1.59,0.91,False
EMP060,Management,2023-07-23,5.35,4.66,0.69,0.0,False
EMP039,Quality,2023-07-23,6.08,5.07,1.01,0.0,False
EMP034,Assembly,2023-07-23,6.45,5.01,1.44,0.0,False
EMP003,Logistics,2023-07-23,5.79,4.58,1.21,0.0,False
EMP021,Management,2023-07-23,6.18,4.86,1.32,0.0,False
EMP063,Logistics,2023-07-23,5.98,3.32,2.02,0.63,False
EMP009,Logistics,2023-07-23,7.24,4.87,2.02,0.36,False
EMP023,Management,2023-07-23,5.84,4.65,1.2,0.0,False
EMP032,Maintenance,2023-07-23,6.85,4.52,2.32,0.0,False
EMP030,Quality,2023-07-23,8.54,5.23,1.63,1.67,False
EMP038,Maintenance,2023-07-23,6.95,5.97,0.99,0.0,False
EMP024,Maintenance,2023-07-23,8.09,5.61,1.09,1.39,False
EMP001,Management,2023-07-23,6.57,4.8,1.78,0.0,False
EMP050,Logistics,2023-07-23,5.72,4.22,1.5,0.0,False
EMP027,Assembly,2023-07-23,6.11,4.78,1.33,0.0,False
EMP047,Management,2023-07-23,6.49,4.94,1.55,0.0,False
EMP055,Maintenance,2023-07-23,5.61,4.48,0.92,0.2,False
EMP061,Assembly,2023-07-23,6.2,3.34,2.04,0.81,False
EMP010,Assembly,2023-07-23,6.12,3.97,2.16,0.0,False
EMP062,Logistics,2023-07-23,6.38,5.62,0.76,0.0,False
EMP025,Management,2023-07-24,6.12,4.06,2.06,0.0,False
EMP051,Management,2023-07-24,6.78,4.25,2.53,0.0,False
EMP067,Logistics,2023-07-24,5.88,4.59,0.92,0.37,False
EMP002,Quality,2023-07-24,6.21,5.49,0.72,0.0,False
EMP037,Management,2023-07-24,7.15,3.99,2.25,0.91,False
EMP032,Maintenance,2023-07-24,6.57,3.53,1.92,1.13,False
EMP045,Assembly,2023-07-24,5.69,4.56,1.14,0.0,False
EMP005,Maintenance,2023-07-24,5.95,4.42,1.53,0.0,False
EMP060,Maintenance,2023-07-24,6.78,5.19,1.06,0.53,False
EMP001,Quality,2023-07-24,6.49,4.42,2.08,0.0,False
EMP007,Quality,2023-07-24,6.52,3.99,2.02,0.51,False
EMP049,Assembly,2023-07-24,6.52,5.28,1.24,0.0,False
EMP057,Logistics,2023-07-24,5.76,3.48,2.29,0.0,False
EMP033,Maintenance,2023-07-24,5.76,3.71,2.05,0.0,False
EMP019,Assembly,2023-07-24,5.38,4.59,0.78,0.0,False
EMP043,Maintenance,2023-07-24,6.94,5.11,1.01,0.82,False
EMP018,Logistics,2023-07-24,6.31,5.1,1.21,0.0,False
EMP004,Assembly,2023-07-24,6.81,5.09,1.72,0.0,False
EMP047,Maintenance,2023-07-24,6.95,4.8,1.14,1.0,False
EMP038,Logistics,2023-07-24,6.48,5.33,0.99,0.16,False
EMP041,Quality,2023-07-24,6.79,5.78,1.01,0.0,False
EMP066,Quality,2023-07-24,6.72,5.05,1.67,0.0,False
EMP055,Maintenance,2023-07-24,6.81,5.83,0.99,0.0,False
EMP070,Logistics,2023-07-24,7.22,4.63,2.26,0.33,False
EMP063,Quality,2023-07-24,6.41,5.31,1.09,0.02,False
EMP021,Management,2023-07-24,7.62,6.06,0.72,0.83,False
EMP016,Logistics,2023-07-24,5.67,3.66,2.01,0.0,False
EMP010,Logistics,2023-07-24,6.42,4.21,2.22,0.0,False
EMP053,Maintenance,2023-07-24,5.92,4.01,1.91,0.0,False
EMP026,Maintenance,2023-07-24,7.37,5.84,0.91,0.62,False
EMP059,Logistics,2023-07-24,6.05,4.35,1.7,0.0,False
EMP015,Logistics,2023-07-24,5.36,4.36,1.0,0.0,False
EMP048,Maintenance,2023-07-24,6.1,4.73,1.36,0.0,False
EMP028,Management,2023-07-24,5.61,4.0,1.61,0.0,False
EMP040,Management,2023-07-24,5.57,4.37,1.2,0.0,False
EMP064,Logistics,2023-07-24,7.09,4.67,0.91,1.52,False
EMP003,Assembly,2023-07-24,5.75,4.65,1.1,0.0,False
EMP017,Quality,2023-07-24,7.3,4.72,2.02,0.57,False
EMP009,Quality,2023-07-24,6.91,4.36,2.55,0.0,False
EMP029,Management,2023-07-24,5.68,4.25,1.43,0.0,False
EMP012,Quality,2023-07-24,6.96,5.98,0.7,0.28,False
EMP022,Logistics,2023-07-24,6.4,3.87,2.53,0.0,False
EMP014,Maintenance,2023-07-24,6.56,4.66,1.48,0.42,False
EMP030,Management,2023-07-24,5.39,3.56,1.83,0.0,False
EMP027,Maintenance,2023-07-24,6.26,5.03,1.22,0.0,False
EMP006,Management,2023-07-24,7.13,4.74,1.43,0.95,False
EMP044,Assembly,2023-07-24,6.93,5.48,1.45,0.0,False
EMP054,Management,2023-07-24,6.36,5.31,1.06,0.0,False
EMP056,Maintenance,2023-07-24,5.56,4.55,0.77,0.25,False
EMP039,Maintenance,2023-07-24,6.13,4.7,1.43,0.0,False
EMP008,Quality,2023-07-24,6.52,3.71,1.85,0.96,False
EMP061,Assembly,2023-07-24,5.52,4.47,1.05,0.0,False
EMP042,Maintenance,2023-07-24,5.28,4.67,0.61,0.0,False
EMP069,Management,2023-07-24,5.64,4.63,1.01,0.0,False
EMP023,Logistics,2023-07-24,6.08,4.28,1.8,0.0,False
EMP020,Assembly,2023-07-24,6.83,4.39,2.44,0.0,False
EMP034,Maintenance,2023-07-24,5.84,5.03,0.81,0.0,False
EMP013,Assembly,2023-07-24,6.9,4.31,1.37,1.21,False
EMP068,Maintenance,2023-07-24,5.47,3.86,1.61,0.0,False
EMP031,Logistics,2023-07-24,6.42,4.64,1.78,0.0,False
EMP062,Management,2023-07-24,5.7,4.01,1.69,0.0,False
EMP050,Assembly,2023-07-25,5.61,3.77,1.84,0.0,False
EMP026,Maintenance,2023-07-25,5.87,4.76,1.11,0.0,False
EMP035,Quality,2023-07-25,8.54,4.51,2.53,1.5,False
EMP040,Maintenance,2023-07-25,6.95,6.07,0.88,0.0,False
EMP047,Management,2023-07-25,5.96,4.51,1.44,0.0,False
EMP039,Management,2023-07-25,6.11,5.37,0.74,0.0,False
EMP027,Maintenance,2023-07-25,7.02,5.55,1.47,0.0,False
EMP049,Maintenance,2023-07-25,6.24,3.88,2.36,0.0,False
EMP054,Management,2023-07-25,7.59,5.34,0.7,1.54,False
EMP015,Management,2023-07-25,5.87,5.26,0.61,0.0,False
EMP008,Assembly,2023-07-25,5.4,3.68,1.72,0.0,False
EMP023,Logistics,2023-07-25,6.88,4.22,1.54,1.13,False
EMP055,Quality,2023-07-25,5.77,4.01,1.76,0.0,False
EMP066,Maintenance,2023-07-25,6.79,5.56,1.06,0.18,False
EMP037,Maintenance,2023-07-25,5.46,4.07,1.39,0.0,False
EMP067,Quality,2023-07-25,8.12,4.79,1.63,1.71,False
EMP060,Assembly,2023-07-25,7.01,5.24,1.08,0.7,False
EMP011,Logistics,2023-07-25,7.42,4.1,1.61,1.7,False
EMP064,Logistics,2023-07-25,6.59,4.65,1.94,0.0,False
EMP009,Assembly,2023-07-25,6.34,4.44,1.91,0.0,False
EMP033,Logistics,2023-07-25,6.69,4.7,1.99,0.0,False
EMP063,Quality,2023-07-25,6.49,4.02,2.47,0.0,False
EMP030,Maintenance,2023-07-25,5.73,3.78,1.94,0.0,False
EMP029,Maintenance,2023-07-25,6.4,4.96,1.43,0.0,False
EMP032,Maintenance,2023-07-25,5.35,3.66,1.69,0.0,False
EMP041,Management,2023-07-25,5.36,4.24,1.12,0.0,False
EMP031,Quality,2023-07-25,7.03,5.46,1.57,0.0,False
EMP057,Management,2023-07-25,5.44,3.97,1.47,0.0,False
EMP002,Management,2023-07-25,7.87,4.98,1.14,1.75,False
EMP038,Maintenance,2023-07-25,6.93,4.61,1.87,0.45,False
EMP024,Quality,2023-07-25,5.87,4.5,1.37,0.0,False
EMP034,Management,2023-07-25,6.05,5.21,0.84,0.0,False
EMP069,Maintenance,2023-07-25,6.97,6.14,0.83,0.0,False
EMP016,Maintenance,2023-07-25,5.46,4.45,1.0,0.0,False
EMP056,Management,2023-07-25,7.43,4.1,1.57,1.76,False
EMP010,Assembly,2023-07-25,6.93,3.43,2.18,1.32,False
EMP019,Logistics,2023-07-25,6.26,4.92,1.34,0.0,False
EMP020,Logistics,2023-07-25,6.47,4.43,2.04,0.0,False
EMP022,Logistics,2023-07-25,6.88,4.94,1.94,0.0,False
EMP065,Assembly,2023-07-25,6.46,5.65,0.81,0.0,False
EMP068,Assembly,2023-07-25,6.8,6.1,0.7,0.0,False
EMP042,Management,2023-07-25,5.71,4.39,1.32,0.0,False
EMP070,Logistics,2023-07-25,5.41,3.61,1.8,0.0,False
EMP048,Logistics,2023-07-25,6.4,5.38,1.02,0.0,False
EMP013,Management,2023-07-25,6.27,5.11,1.16,0.0,False
EMP058,Management,2023-07-25,6.77,4.07,2.26,0.43,False
EMP001,Management,2023-07-25,5.54,3.4,2.14,0.0,False
EMP021,Quality,2023-07-25,5.97,3.77,2.2,0.0,False
EMP003,Assembly,2023-07-25,6.02,4.66,1.36,0.0,False
EMP012,Assembly,2023-07-25,6.47,5.04,1.43,0.0,False
EMP004,Management,2023-07-25,6.0,5.31,0.7,0.0,False
EMP061,Management,2023-07-25,6.97,5.25,1.72,0.0,False
EMP062,Logistics,2023-07-25,7.08,4.4,2.01,0.68,False
EMP005,Logistics,2023-07-25,6.1,4.66,0.9,0.54,False
EMP053,Quality,2023-07-25,7.94,4.45,2.24,1.24,False
EMP043,Maintenance,2023-07-25,5.62,4.71,0.92,0.0,False
EMP014,Maintenance,2023-07-25,6.82,4.62,2.2,0.0,False
EMP036,Assembly,2023-07-25,7.0,5.82,1.19,0.0,False
EMP025,Management,2023-07-25,5.9,4.12,1.29,0.49,False
EMP046,Quality,2023-07-25,6.29,4.86,1.43,0.0,False
EMP051,Management,2023-07-25,6.89,6.17,0.72,0.0,False
EMP067,Logistics,2023-07-26,6.59,5.65,0.94,0.0,False
EMP037,Assembly,2023-07-26,6.7,3.48,2.26,0.96,False
EMP069,Management,2023-07-26,6.71,5.87,0.84,0.0,False
EMP032,Logistics,2023-07-26,6.85,5.46,0.63,0.75,False
EMP035,Logistics,2023-07-26,6.34,3.59,2.32,0.42,False
EMP051,Quality,2023-07-26,6.21,4.09,2.12,0.0,False
EMP064,Maintenance,2023-07-26,6.03,5.07,0.96,0.0,False
EMP012,Quality,2023-07-26,6.13,5.07,1.06,0.0,False
EMP054,Logistics,2023-07-26,6.3,4.36,1.23,0.7,False
EMP052,Quality,2023-07-26,5.61,3.25,2.16,0.21,False
EMP050,Logistics,2023-07-26,6.89,4.3,1.15,1.44,False
EMP006,Management,2023-07-26,6.19,4.58,1.6,0.0,False
EMP053,Assembly,2023-07-26,6.53,5.28,1.25,0.0,False
EMP048,Management,2023-07-26,7.47,5.72,0.78,0.97,False
EMP055,Quality,2023-07-26,5.5,4.7,0.8,0.0,False
EMP056,Maintenance,2023-07-26,7.04,4.41,2.63,0.0,False
EMP007,Assembly,2023-07-26,6.7,5.35,1.35,0.0,False
EMP029,Management,2023-07-26,6.86,4.27,2.6,0.0,False
EMP030,Maintenance,2023-07-26,5.5,3.77,1.73,0.0,False
